amount,transaction_frequency,transaction_hour,location_mismatch,device_change,account_age_days,previous_transaction_count,failed_transaction_count,international_transaction,unusual_transaction,is_fraud
4076.14,6,16,1,0,417,15,0,0,0,0
3271.22,3,16,0,0,779,43,2,0,0,0
2093.25,4,9,0,1,247,7,0,1,0,1
1584.05,3,18,0,0,580,29,1,0,1,0
1281.17,7,6,0,1,152,9,0,0,1,1
1828.41,7,1,0,1,202,11,1,0,0,0
4143.6,5,21,0,0,240,9,0,0,0,0
6212.35,8,0,0,1,205,12,0,0,0,0
4680.41,5,6,0,0,122,6,0,0,0,0
2068.26,2,2,0,0,217,9,0,0,0,0
10940.04,11,5,0,0,84,8,0,0,0,0
9315.29,8,9,0,0,342,21,1,0,0,0
3790.87,4,3,0,0,679,29,1,0,0,0
2314.81,8,11,0,0,184,9,2,0,0,0
7695.78,2,22,0,0,286,16,0,0,0,0
5366.73,5,3,0,0,638,33,0,0,0,0
1045.11,8,22,0,0,882,45,0,0,0,0
4154.8,6,9,0,0,605,26,0,0,0,0
5779.29,6,14,0,0,349,16,0,0,0,0
1808.59,3,10,0,0,470,25,2,0,1,0
5376.77,9,7,0,0,501,24,0,0,0,0
1038.13,4,2,0,0,476,16,0,0,0,0
16918.89,5,14,0,0,201,11,0,0,0,0
15490.0,6,21,0,0,558,27,1,0,0,0
3454.67,4,12,0,0,671,32,0,0,0,0
6396.17,6,14,1,0,32,1,0,0,0,0
399.45,2,15,0,0,241,14,0,0,0,0
1399.19,7,9,0,0,443,27,0,0,0,0
3315.03,4,2,0,0,380,27,0,0,0,0
1522.13,9,12,0,1,449,23,0,1,0,0
9085.15,9,20,0,0,138,12,0,0,0,0
32770.91,6,7,0,0,30,1,0,0,0,0
1371.12,7,20,0,1,360,20,1,0,0,0
1924.72,3,20,0,0,305,16,0,0,0,0
5627.66,8,5,0,0,662,21,0,0,0,0
22272.68,3,13,0,0,447,26,0,0,0,0
1309.79,4,17,0,0,33,3,0,1,0,0
5704.65,5,11,0,0,454,18,0,0,1,0
27482.34,8,16,0,0,793,41,0,0,0,0
852.56,7,21,0,0,646,28,1,0,0,0
1235.13,12,15,0,0,448,14,0,0,0,0
2911.41,10,20,0,1,220,12,0,0,0,0
2642.32,6,19,1,0,281,8,0,0,0,0
10022.63,6,19,0,0,275,16,0,0,0,0
5662.72,4,20,0,0,503,25,1,0,0,0
753.73,5,5,0,0,481,24,0,0,0,0
7445.84,5,0,0,0,341,17,1,0,0,0
2496.04,4,3,1,0,614,34,0,0,0,0
15905.93,2,5,0,0,182,5,0,0,0,0
2374.19,12,16,0,0,581,29,0,0,0,0
2352.85,3,12,0,0,893,35,0,1,0,0
7639.84,6,11,0,1,738,28,0,0,0,0
9536.93,3,0,0,0,584,30,0,1,0,0
6961.15,9,16,0,0,215,14,0,0,0,0
824.19,3,8,0,0,406,14,0,0,0,0
7616.21,7,18,0,1,497,20,0,0,0,0
1580.81,5,2,0,0,392,19,0,0,1,0
5626.69,5,7,0,0,495,25,2,0,0,0
1070.91,5,1,0,0,1060,47,0,0,0,0
6948.79,5,6,0,0,722,44,0,1,0,0
1985.05,9,22,0,0,949,50,0,0,1,0
1233.2,9,11,0,0,698,24,0,0,0,0
9079.92,5,10,0,0,284,16,0,0,0,0
5662.63,4,6,1,1,149,11,1,1,0,0
2406.73,6,6,0,0,278,12,0,0,1,0
18980.72,6,16,0,1,379,22,0,0,0,0
2862.2,4,23,0,0,670,41,0,0,0,0
4592.17,4,17,0,0,595,23,0,0,0,0
5819.17,8,17,0,1,180,12,1,0,0,0
2393.07,5,11,0,0,399,21,2,0,0,0
7123.37,8,2,1,0,795,48,1,0,0,0
2608.54,5,17,0,1,186,8,0,0,0,0
2946.47,4,19,0,0,315,20,0,0,0,0
17372.48,7,12,0,0,270,17,1,0,0,0
1570.92,6,2,0,0,627,26,0,0,0,0
398.31,3,17,0,1,974,41,0,0,0,0
22268.69,6,22,1,0,257,13,0,0,0,0
56915.78,7,5,0,0,214,10,0,0,0,0
2965.29,5,3,1,0,119,8,0,0,0,0
641.08,3,17,0,1,365,20,1,0,0,1
3260.11,7,7,0,0,652,32,0,0,0,0
3340.17,6,17,0,0,79,4,1,0,1,0
3677.82,6,16,0,0,330,16,0,0,0,0
1460.61,9,6,0,0,448,16,1,0,0,0
7939.15,7,1,0,0,595,30,0,0,0,0
7513.88,7,13,0,0,431,23,1,0,0,0
997.84,3,9,0,0,141,5,0,0,0,0
8948.1,4,20,0,0,222,9,0,0,0,0
34637.25,6,8,0,0,849,41,0,0,0,0
5281.47,4,5,0,0,539,29,0,0,0,0
3173.77,7,20,0,1,254,13,1,0,0,0
3858.36,5,17,0,1,326,13,0,1,0,1
8227.66,1,14,0,0,164,9,0,0,1,0
787.87,5,22,0,0,69,2,0,0,0,0
5241.65,7,18,0,0,345,17,0,0,0,0
3009.52,5,20,0,0,208,10,0,0,0,0
28221.09,7,19,0,0,458,31,1,0,0,0
3736.21,10,9,0,0,1118,58,0,0,0,0
23573.72,3,1,0,0,439,21,0,0,0,0
1474.77,3,14,1,0,439,23,1,1,0,0
8000.5,5,18,0,0,646,41,1,0,0,0
6120.51,4,23,1,0,117,8,0,1,0,0
1864.88,3,16,0,0,497,22,0,0,0,0
5310.26,4,13,0,0,160,12,0,0,0,0
14950.78,5,13,0,0,637,29,0,0,0,0
3217.01,7,2,1,0,438,30,0,0,0,0
818.96,7,0,0,0,129,7,0,0,0,0
4369.65,5,1,0,0,443,16,1,1,0,0
1803.67,14,21,0,1,102,3,0,0,0,0
3157.89,6,18,0,0,125,5,0,0,0,0
4098.65,7,6,0,0,94,6,0,0,0,0
807.83,8,10,0,0,665,36,0,0,0,0
883.9,8,11,0,0,470,23,1,0,0,0
7201.66,6,5,1,1,381,26,1,0,0,0
2636.69,6,10,0,0,177,9,0,0,0,0
342.15,3,8,0,0,502,32,0,0,0,0
9748.26,6,16,1,0,389,28,1,0,0,0
5839.32,4,18,0,0,234,8,1,0,0,0
2177.92,13,2,1,0,414,22,0,0,0,0
1191.74,4,11,0,0,473,23,0,0,0,0
10257.95,5,23,0,0,138,6,0,0,0,0
6306.59,7,20,0,0,782,41,0,0,0,0
48175.33,6,19,0,1,311,17,0,0,0,0
6769.54,6,17,0,0,487,30,0,0,0,0
6553.16,7,0,0,0,294,17,0,0,0,0
3763.38,9,23,0,0,442,12,1,0,1,0
10064.56,5,17,1,0,261,12,0,0,1,1
8308.92,11,21,1,0,278,11,0,0,1,0
15548.59,6,21,0,0,257,13,0,0,1,0
2640.38,6,6,0,0,378,17,1,1,0,0
2877.26,3,0,1,0,554,15,0,0,0,0
2754.24,5,15,1,0,562,27,1,0,0,0
9806.51,9,11,1,0,541,31,0,0,0,0
19898.0,12,0,0,0,405,18,1,0,0,0
2810.62,4,6,0,0,237,15,0,0,0,0
2908.02,10,23,0,0,34,1,0,0,0,0
6088.01,9,8,1,0,547,28,0,0,0,0
3478.09,5,6,0,0,375,14,0,1,0,0
11522.46,8,15,0,0,213,7,0,0,0,0
467.89,7,15,0,0,308,11,0,0,0,0
1945.54,1,7,0,0,590,20,1,0,0,0
2033.64,5,20,0,1,145,8,0,0,0,0
436.87,6,13,0,0,810,39,0,0,1,0
1696.57,13,3,0,1,1197,61,1,0,0,0
1780.85,9,7,0,0,238,7,0,0,0,0
3636.93,9,20,0,0,262,11,1,0,0,0
13534.08,10,2,0,0,296,11,0,0,1,0
3480.53,6,0,0,0,230,13,1,0,0,0
1586.34,3,15,0,1,987,58,0,0,0,0
4200.86,11,10,0,0,295,17,0,0,0,0
12697.67,6,6,0,0,133,11,0,0,0,0
1675.79,5,11,0,0,392,16,0,0,0,0
1789.02,1,4,1,0,180,10,0,0,0,0
7774.07,6,8,0,0,105,7,1,1,0,0
3563.38,6,5,0,0,199,9,0,0,0,0
8497.14,10,14,0,0,215,13,1,0,0,0
4386.79,4,16,0,0,297,21,0,0,0,0
8970.2,8,21,0,0,76,5,0,0,0,0
1579.59,12,1,0,0,935,68,0,0,0,0
4393.65,10,7,0,0,427,15,0,0,0,0
3602.24,9,6,0,0,516,35,0,0,0,0
1318.31,8,13,0,0,366,15,1,1,0,0
931.24,8,12,0,0,711,27,0,0,0,0
8828.58,6,21,0,0,259,13,1,0,0,0
3130.81,8,22,0,0,364,13,0,0,0,0
1599.94,10,18,0,0,167,4,0,0,0,0
4039.28,6,4,0,1,313,13,0,0,1,0
13739.34,6,0,0,0,342,16,0,0,0,0
454.53,6,21,0,1,180,9,0,0,0,0
995.62,7,22,0,0,423,17,0,0,0,0
1767.13,4,6,0,0,448,19,0,0,0,1
19171.48,3,1,0,0,523,20,0,0,0,0
5899.29,4,16,1,0,442,24,1,0,0,0
9578.89,4,14,0,0,322,17,2,0,0,0
1422.03,2,21,0,0,588,22,0,0,0,0
1451.66,6,13,0,0,362,12,1,0,0,0
6959.16,13,18,0,0,57,4,0,0,0,0
4713.92,7,18,0,0,110,6,1,0,0,0
7698.18,6,0,0,0,164,10,0,0,0,0
3686.12,5,3,0,0,199,10,0,0,0,0
5873.13,10,18,0,0,424,17,0,0,0,0
5208.87,3,4,0,0,729,38,0,0,0,0
9679.52,9,4,0,0,476,19,0,0,0,0
9966.73,6,18,0,1,409,19,0,0,0,0
880.18,2,4,1,0,73,4,0,0,1,1
470.0,4,3,1,0,38,0,2,0,0,0
12109.5,6,0,0,0,796,38,1,0,1,0
14584.65,4,11,0,0,248,11,0,0,0,0
1602.59,7,15,0,0,430,27,0,0,0,0
692.4,5,17,0,0,465,30,0,0,0,0
4910.03,9,21,0,0,1162,61,0,0,0,0
11280.58,8,15,0,0,948,46,0,0,0,0
26838.55,4,18,0,0,1294,67,0,0,0,0
7452.45,6,5,0,0,520,18,0,0,0,0
3066.47,4,8,0,0,851,41,0,0,0,0
1820.51,10,7,0,0,139,13,2,0,0,0
4498.28,5,1,0,0,1177,61,0,0,1,0
3296.89,7,23,0,0,578,29,1,0,1,0
1611.52,4,5,0,0,279,12,0,0,0,0
34501.42,6,10,0,1,619,45,0,0,0,0
26507.11,5,8,0,0,735,33,0,0,0,0
13850.11,9,1,0,0,489,23,0,0,0,0
1770.73,5,21,0,0,22,2,0,0,0,0
10456.92,7,5,0,0,764,39,0,0,0,0
8430.63,3,2,0,1,327,13,0,0,0,0
6922.59,2,8,0,0,488,16,1,0,0,0
15516.59,8,3,0,0,160,7,0,0,0,0
8394.83,5,23,0,0,281,16,0,0,1,0
9320.9,10,4,0,0,243,18,0,0,0,0
8407.73,12,7,0,1,136,6,0,0,1,0
6252.84,4,6,1,0,57,2,0,0,0,0
747.24,9,0,0,0,288,21,0,0,0,0
4834.93,3,0,0,1,168,8,0,0,0,1
2549.9,11,12,0,0,398,17,0,0,0,0
1236.65,3,5,0,1,439,24,0,0,0,0
23904.37,2,2,1,0,959,53,0,0,0,1
25059.18,6,6,0,0,232,4,0,1,0,0
17313.13,9,6,0,0,739,22,1,0,0,0
5739.99,6,10,0,0,427,22,0,0,0,0
17164.96,3,23,0,0,476,29,0,0,0,0
4500.99,9,7,0,0,385,19,0,0,0,0
5446.87,8,16,0,0,662,35,1,1,0,0
1490.0,11,18,0,0,383,21,0,0,0,0
6614.31,4,1,0,0,376,21,0,0,0,0
4723.88,9,12,1,0,164,8,0,0,0,0
1208.76,5,10,0,0,187,11,1,0,0,0
4225.12,11,12,0,1,430,20,0,0,0,1
4106.27,7,4,0,0,262,15,0,0,0,0
26837.65,3,11,0,0,100,7,0,0,0,0
10874.91,8,2,0,0,243,8,0,0,0,0
4498.26,4,22,0,0,591,26,0,0,0,0
5703.23,5,14,0,0,401,18,1,0,0,0
4648.09,10,0,0,1,217,7,0,0,0,0
3630.36,8,12,0,0,337,23,0,0,0,0
1506.54,7,22,0,0,633,33,0,0,0,0
3823.6,2,17,0,0,161,5,4,1,0,0
2108.86,6,6,0,0,149,9,1,0,0,0
1273.7,4,21,0,1,392,27,0,0,0,0
7414.71,7,4,0,0,246,7,0,0,0,0
6576.54,5,5,0,0,392,17,0,0,0,0
744.93,10,3,0,0,352,16,0,0,0,0
3933.62,8,22,0,0,391,27,1,0,0,0
12036.53,6,17,0,0,982,53,1,0,0,0
12825.92,6,12,0,0,124,1,0,0,0,0
12404.78,6,16,0,0,535,28,0,1,0,0
4623.53,5,6,0,0,459,26,1,0,0,0
1910.18,9,1,0,0,518,27,0,0,0,0
1504.63,10,20,0,0,68,3,1,0,0,0
6276.73,6,23,0,0,571,31,0,0,0,0
6498.2,3,0,0,0,290,15,1,0,0,0
16112.19,2,1,0,0,380,17,1,0,0,0
13359.45,6,13,0,0,316,16,3,0,0,0
3896.26,8,1,0,0,178,5,0,0,0,1
1281.51,8,17,0,0,297,16,0,0,0,0
3232.12,4,22,0,0,351,23,0,0,0,0
5526.06,4,6,0,0,487,22,1,0,0,0
3633.37,8,7,0,1,435,15,0,1,0,1
2495.15,5,20,0,0,325,15,0,0,0,0
5726.64,2,8,0,0,362,16,1,1,0,0
2686.63,10,5,0,1,359,13,0,0,1,0
2373.06,3,2,0,0,479,14,1,0,0,0
6072.06,9,20,0,0,568,29,0,0,1,0
2975.02,4,22,1,0,605,22,0,0,0,0
5676.58,4,1,0,0,271,8,0,1,0,0
5844.19,5,19,0,0,289,11,0,0,0,0
1423.07,5,3,0,0,253,12,0,1,0,1
2748.36,7,3,0,0,353,13,0,0,0,0
18728.04,6,9,0,0,1154,60,1,0,0,0
1391.2,5,10,0,1,269,11,0,0,0,0
535.58,6,20,0,0,518,20,1,0,0,0
691.01,3,16,0,0,525,27,0,0,0,0
4578.42,9,3,0,0,446,19,1,0,0,0
4586.71,5,14,0,1,64,0,0,0,0,0
3953.63,11,21,0,0,331,21,0,0,1,0
14975.78,5,15,0,0,475,26,0,0,0,0
307.1,11,5,0,0,200,7,1,0,0,0
6607.32,7,3,0,0,77,6,0,1,0,0
21193.25,4,10,0,0,482,27,1,0,0,0
1439.74,6,11,0,0,584,31,3,0,1,0
3041.77,6,8,0,0,315,13,0,0,0,0
2094.58,12,2,0,0,238,10,0,1,1,0
1818.29,2,2,0,1,810,45,0,0,0,0
3209.07,6,12,0,0,597,25,0,0,0,0
18536.28,9,22,0,0,154,4,1,0,0,0
27928.05,10,14,0,0,385,19,0,0,0,0
3178.17,6,10,0,0,169,14,0,0,0,0
29883.45,8,22,0,0,276,18,0,0,0,0
4608.13,6,16,0,0,734,45,0,0,0,0
25685.73,7,17,0,0,738,40,0,0,0,0
4050.93,8,13,0,1,232,14,0,0,0,0
5069.81,7,18,0,0,507,33,0,0,0,0
6409.1,4,12,0,0,157,10,0,0,1,0
106815.0,7,14,1,0,1126,53,0,0,0,0
10417.95,6,14,0,0,76,4,0,0,0,0
2192.36,5,18,0,0,269,19,2,0,0,0
11719.36,6,21,0,0,506,23,0,0,0,0
3096.93,5,7,1,0,180,12,0,0,0,0
2725.07,8,16,1,0,155,2,1,0,0,0
11032.51,5,0,0,0,339,18,0,0,0,0
4587.48,5,12,0,0,215,14,0,0,0,0
5875.67,5,21,0,0,66,4,0,1,0,0
4509.7,8,15,0,0,338,10,1,0,0,0
6226.58,3,6,0,0,493,33,0,0,0,0
6801.96,6,14,0,1,299,10,1,0,0,0
641.0,4,8,0,0,332,14,0,0,0,0
8660.89,9,10,0,0,447,17,0,0,1,0
1665.67,5,5,0,1,933,48,1,0,0,0
1051.21,7,14,0,0,259,10,0,0,0,0
4194.75,7,4,0,0,426,17,0,0,0,0
4836.67,11,10,0,0,334,26,1,0,0,0
2222.74,4,22,0,0,147,10,0,1,0,0
10209.07,3,18,0,0,549,35,1,0,1,0
1161.92,4,9,0,0,787,29,0,0,0,0
2960.33,4,23,0,0,494,24,0,0,0,0
2477.8,2,0,0,0,47,2,0,0,0,0
4244.64,3,23,0,1,270,21,2,0,0,0
5877.37,11,8,0,0,492,25,0,0,0,0
1623.12,6,19,0,0,653,39,1,0,0,0
9175.41,5,22,0,0,95,3,0,0,1,0
4736.26,3,14,0,0,144,7,0,0,0,0
670.52,7,14,0,0,435,16,1,0,0,0
627.29,7,17,0,0,366,20,0,0,0,0
4392.62,5,5,0,0,339,20,0,0,0,0
3565.4,5,4,0,0,901,43,0,0,0,0
4010.13,2,8,0,0,956,42,0,1,0,0
4324.35,2,11,0,0,171,3,0,0,0,0
5572.28,7,17,1,0,73,2,0,0,0,1
11471.83,6,6,0,1,323,14,0,0,0,0
1463.95,5,13,0,0,541,26,1,0,0,0
1377.5,11,0,0,1,692,33,0,0,1,0
1490.22,6,0,0,0,262,19,1,0,0,0
5936.75,5,23,0,0,202,11,0,1,0,0
15443.56,5,20,0,0,452,20,1,0,0,0
2888.99,6,20,0,0,291,11,1,1,0,0
364.42,7,7,0,0,353,20,2,0,0,0
809.17,6,12,1,0,496,21,0,0,0,0
1933.26,8,16,0,0,305,8,0,0,0,0
2545.98,2,6,0,0,109,8,0,0,1,0
2956.06,3,17,0,0,206,10,0,0,0,0
4621.99,8,16,0,0,215,10,0,0,1,1
3256.0,8,9,0,1,216,9,1,0,0,0
12699.78,9,10,0,1,61,3,0,0,0,0
2261.95,9,7,0,0,1047,54,0,1,1,0
1877.47,3,19,0,0,143,11,2,0,0,0
7178.71,3,23,0,0,562,24,2,1,1,1
957.53,7,23,0,0,183,9,1,0,0,0
6566.21,3,18,0,0,260,13,1,0,0,0
4927.33,4,8,0,0,347,17,0,0,0,0
3837.43,7,18,1,0,225,19,0,0,0,0
21769.74,7,5,0,0,848,39,0,0,0,0
2387.0,5,21,1,0,1983,100,0,0,0,0
34901.96,7,6,0,0,68,7,0,1,0,0
3549.52,4,9,0,0,664,40,0,0,0,0
1240.14,8,2,0,0,386,19,0,0,0,0
4769.13,4,1,0,0,270,16,0,0,0,0
1515.89,7,9,0,0,594,33,0,0,1,0
2096.96,11,13,0,0,704,33,0,1,0,0
6614.59,4,0,0,0,323,20,0,0,0,0
7751.04,6,20,0,0,783,40,0,0,0,0
2387.09,7,2,0,0,53,2,1,0,0,0
11937.08,5,23,0,0,539,24,0,0,0,0
14150.54,4,6,0,0,354,21,3,0,0,0
18700.43,2,9,0,0,403,24,1,0,0,0
7550.83,4,3,0,1,655,24,0,0,0,0
17386.14,6,19,0,0,502,19,0,0,0,0
678.04,6,17,0,0,1064,52,1,0,0,0
3236.0,6,1,0,0,1180,51,0,0,0,1
1868.69,6,2,0,1,304,13,0,0,1,0
5010.17,7,14,1,0,126,12,1,0,0,0
2511.29,7,20,1,0,342,20,0,0,0,0
3766.28,2,2,0,0,170,15,0,0,0,1
29207.33,7,5,0,0,250,17,0,0,0,0
3752.89,4,13,0,0,377,21,0,0,0,0
6726.38,12,2,0,0,93,5,0,0,0,0
3525.33,5,7,0,0,484,20,0,0,0,0
4796.84,5,0,0,0,323,17,0,0,0,0
4473.9,3,11,0,0,196,8,0,0,0,0
6962.71,5,17,0,0,32,1,0,0,0,0
14261.34,6,9,0,0,641,46,1,0,0,0
23095.52,6,6,0,0,707,36,1,0,0,0
6060.94,3,10,0,0,659,31,0,0,0,0
8018.82,6,12,0,0,169,5,0,0,0,0
1406.89,8,3,0,1,455,25,0,1,0,0
4072.95,10,2,0,0,724,26,0,0,0,0
11387.7,7,4,0,1,426,24,0,1,0,1
10572.05,5,23,0,1,401,16,0,1,0,0
5495.09,6,17,0,0,978,45,1,0,0,0
10790.2,7,3,0,0,934,44,0,0,0,0
7264.59,2,7,0,0,250,15,0,0,0,0
14769.3,2,9,0,0,219,10,0,0,0,0
5939.37,4,4,0,0,185,9,0,0,0,0
3115.99,5,20,1,0,64,4,0,0,0,0
6221.97,2,22,0,0,846,42,1,0,0,0
237.32,10,5,1,0,422,20,0,0,0,0
6521.67,3,0,0,0,254,11,0,0,0,0
115.77,7,6,0,0,368,23,1,0,0,0
793.57,5,13,0,0,895,48,0,0,0,0
6986.73,5,19,0,0,98,7,1,0,0,0
7169.06,8,8,0,0,827,30,1,0,0,0
1390.71,6,6,0,0,345,23,0,0,0,0
2181.78,8,5,0,1,476,19,0,0,0,0
17510.24,7,0,0,0,494,26,0,1,0,0
2740.7,11,0,0,0,928,38,0,0,0,0
41894.94,4,10,1,0,178,12,1,0,0,0
4438.54,9,14,0,1,1319,72,0,0,0,0
6687.77,8,0,0,0,120,3,2,0,0,0
22401.3,7,4,0,0,206,9,0,0,0,0
5069.65,3,21,0,0,549,37,0,0,0,0
1632.15,3,23,0,0,858,35,0,1,0,0
3984.92,6,15,0,0,185,9,1,0,0,0
4291.49,5,12,0,0,106,2,1,0,0,0
1135.99,1,13,0,0,888,50,1,0,0,0
3443.24,8,8,0,0,259,15,1,0,0,0
2117.11,5,4,0,0,273,17,0,0,1,0
11207.72,8,9,0,0,384,18,1,0,0,0
4603.68,1,16,0,0,332,13,0,0,0,0
3351.64,6,15,1,0,561,33,1,0,0,0
3999.07,8,16,0,0,125,7,2,0,0,0
5558.71,5,14,0,0,94,3,2,0,0,0
8240.48,9,1,0,0,471,23,0,0,0,0
1636.46,4,15,1,0,490,21,1,0,0,0
1569.34,4,21,0,0,560,25,0,0,0,0
13422.39,6,15,0,0,539,26,0,0,1,0
2944.41,7,13,0,0,96,5,1,0,0,0
1078.32,7,5,0,0,534,22,0,0,0,0
6931.37,4,19,0,0,518,25,2,0,0,0
7068.26,15,10,0,0,111,5,0,0,1,0
962.26,6,6,0,0,705,31,2,1,0,1
5594.18,7,11,0,1,180,6,0,0,0,0
9279.69,13,2,0,0,162,7,3,0,0,0
6466.48,7,22,0,0,569,25,0,0,0,0
8366.42,4,16,0,1,135,9,1,0,0,0
1091.96,3,7,0,1,299,22,1,0,0,0
6192.17,6,19,0,0,265,13,1,0,0,0
3285.85,1,1,0,0,231,15,0,0,0,0
2744.1,5,9,0,0,192,11,0,0,0,0
10620.65,7,15,0,1,1204,75,1,0,0,0
19521.55,5,0,0,1,547,26,2,0,0,1
26752.15,7,17,0,0,210,15,0,0,0,0
16561.03,6,19,0,0,215,11,1,0,0,0
3984.89,7,14,0,0,440,16,0,0,0,0
6327.88,7,4,0,1,264,11,1,0,0,0
9574.16,7,17,0,0,460,16,0,0,0,0
5019.96,3,8,0,0,145,3,1,0,0,0
5068.32,5,17,0,0,383,21,0,0,0,0
10135.03,7,15,0,0,594,33,0,0,0,0
4191.1,6,2,0,0,368,14,1,0,0,0
2144.61,7,2,0,0,279,10,1,0,0,0
2938.13,4,0,0,0,493,29,0,0,0,0
8382.57,6,1,0,0,49,4,1,0,1,0
4460.4,7,7,0,0,592,28,0,0,0,0
6249.21,8,0,1,0,59,8,1,0,0,1
8691.31,0,22,0,0,659,36,0,0,0,1
3056.91,3,21,0,0,271,10,0,1,0,0
9473.45,10,4,0,1,625,43,0,0,0,0
6495.36,7,7,0,0,720,28,1,0,0,0
1293.6,5,17,0,1,285,13,0,0,0,0
18813.03,5,15,0,0,685,43,0,0,0,0
2695.27,5,13,0,0,420,19,0,0,0,0
849.72,4,23,0,0,490,26,2,0,0,0
1563.93,6,15,0,0,794,40,0,0,0,0
1601.91,4,16,0,0,453,26,0,0,0,0
4685.24,7,12,0,0,626,30,0,0,0,0
3381.75,6,12,0,0,1143,56,1,0,0,0
3175.33,5,6,1,0,623,25,0,0,0,0
8264.31,6,12,0,0,265,7,0,0,1,0
6247.12,5,22,0,0,430,30,1,0,0,0
6100.02,12,9,1,0,214,16,0,0,0,0
6699.77,9,3,0,0,443,20,0,0,0,0
8234.88,5,14,0,0,293,15,0,0,0,0
540.26,8,18,0,0,474,16,0,0,0,1
3088.87,3,23,0,0,632,17,0,0,1,0
502.6,6,13,0,0,208,7,0,0,0,0
4610.35,9,18,0,0,375,19,0,1,0,0
4426.51,4,6,0,0,168,11,0,0,0,0
12651.52,8,10,0,0,217,11,0,0,0,0
14583.33,3,10,0,0,417,19,0,0,1,0
5446.75,6,7,1,0,277,6,0,1,0,0
2696.31,8,17,0,0,887,42,0,0,0,1
7223.98,8,21,0,1,80,3,2,0,0,0
2623.02,6,7,0,0,1005,48,0,0,0,0
4440.88,10,3,0,0,624,31,0,0,0,0
11921.95,5,19,0,0,543,34,0,0,0,0
2545.87,2,20,0,0,597,40,0,0,0,0
9953.49,8,22,0,0,589,43,0,0,0,0
8755.18,7,6,0,0,262,7,0,0,0,0
1711.64,5,17,0,0,645,20,0,0,0,0
11776.89,8,17,0,0,441,20,0,0,0,0
8942.46,6,18,0,0,94,3,0,0,0,0
4924.24,10,19,0,0,219,12,0,0,0,0
2074.92,10,22,1,0,169,9,0,0,0,0
1883.32,7,11,0,1,319,17,0,0,0,0
2597.58,6,1,0,0,60,3,0,0,1,0
7651.02,4,4,0,0,578,27,0,1,0,0
1710.22,7,21,0,0,647,33,0,0,0,0
6887.84,5,20,0,0,256,17,0,0,0,0
1284.65,2,0,0,0,480,29,0,0,0,0
3626.17,4,8,0,0,909,43,0,0,0,0
4962.41,5,5,0,0,274,7,1,0,0,0
51283.8,8,7,0,0,274,15,0,0,0,0
1121.79,7,15,0,0,306,14,0,0,0,0
19380.34,2,12,0,0,547,35,0,0,0,0
5165.94,6,11,0,0,270,21,0,0,0,0
6708.78,6,10,0,0,310,11,0,0,0,0
5005.78,3,15,0,0,534,18,0,0,0,0
6937.71,4,16,0,1,513,29,0,0,1,0
3813.55,9,1,0,0,246,12,1,0,0,0
19035.3,5,3,0,0,163,10,0,0,0,0
2817.28,4,8,0,0,284,11,0,0,1,0
13797.39,4,10,0,0,333,16,0,0,0,0
2334.69,7,23,0,0,422,22,1,0,1,0
4187.04,7,21,0,0,371,14,0,1,0,0
1522.39,4,15,0,0,133,8,0,0,0,0
7009.51,1,0,1,0,266,17,1,0,0,0
18866.18,2,2,0,0,64,3,0,0,0,0
4116.03,7,10,0,0,421,15,0,0,0,0
3652.31,10,14,0,0,157,10,0,0,0,0
1458.82,5,15,0,0,104,7,0,0,0,0
3535.84,5,3,0,0,293,18,0,0,0,0
904.34,8,21,0,0,466,27,0,0,0,0
1784.91,9,11,0,0,364,12,0,0,0,0
5579.12,8,14,0,0,971,53,1,0,0,0
16630.83,7,0,0,0,81,2,1,0,0,0
73807.15,5,19,0,0,77,3,0,0,1,0
2473.56,6,13,0,1,232,13,1,0,0,0
18681.71,5,5,0,1,629,31,1,1,0,0
5674.58,7,7,0,0,247,10,0,0,0,0
3822.85,11,8,0,1,180,8,0,0,0,0
6854.05,5,0,0,0,487,23,0,0,0,0
4731.12,8,22,0,0,267,13,0,0,0,0
4966.13,7,19,0,0,781,43,0,0,0,0
2956.22,9,21,1,0,300,12,0,0,0,0
1098.71,6,8,0,0,635,20,0,0,0,0
949.92,1,13,0,0,318,15,0,0,1,0
8546.22,4,10,1,0,468,18,1,0,0,0
3372.13,9,11,0,0,698,31,0,0,0,0
2450.17,6,14,0,0,76,2,0,0,0,0
4485.05,10,10,0,0,55,2,1,1,0,0
9847.1,8,18,0,0,86,3,0,0,1,0
5326.04,5,1,0,0,164,14,0,0,0,0
2307.56,7,4,0,0,718,40,0,0,0,0
15158.14,7,21,0,0,1057,43,1,1,0,0
21572.73,5,21,0,0,335,23,0,0,0,0
7292.17,5,19,0,1,259,9,0,0,0,0
11774.17,6,8,0,0,452,24,1,0,0,0
15397.49,7,10,0,0,206,9,1,0,0,0
13767.96,3,0,0,0,435,24,2,0,0,0
8218.14,3,6,0,0,699,37,1,0,0,0
8089.7,6,17,0,0,455,20,0,0,0,0
7477.55,5,8,0,0,147,11,0,0,0,0
1484.25,6,11,0,0,326,18,1,0,1,0
8961.77,8,2,0,0,1135,58,0,0,0,0
1146.18,6,11,0,0,490,26,0,0,0,0
2009.02,0,17,0,0,242,9,1,0,0,0
16375.88,8,13,0,0,202,9,0,0,0,0
10303.31,3,13,0,0,236,10,1,0,0,0
19680.79,7,21,0,0,588,27,0,0,1,0
3389.12,9,5,0,0,411,19,1,0,0,0
